priority,score,company_name,phone,phone_normalized,website,facebook,source,signals
C,1,ახალი მსოფლიო NW,+995599565815,+995599565815,,,bia.ge,has_mobile
C,1,ბაბანური,+995557741447,+995557741447,,,bia.ge,has_mobile
C,1,ბათუმი პლაზა,+995422277204,+995422277204,,,bia.ge,has_landline
C,1,ბამა,+995599570197,+995599570197,,,bia.ge,has_mobile
C,1,ბასა + 2008,+995599788897,+995599788897,,,bia.ge,has_mobile
C,1,ბატ–ბილდერი,+995595858844,+995595858844,,,bia.ge,has_mobile
C,1,ბენეტ & ბენეტ კაპიტალი,+995599222241,+995599222241,,,bia.ge,has_mobile
C,1,ბერკო,+995591111710,+995591111710,,,bia.ge,has_mobile
C,1,ბოვი,+995599207090,+995599207090,,,bia.ge,has_mobile
C,1,ბონესერ ტრეიდინგ ლიმიტედის წარმომადგენლობა თბილისში,+995571127878,+995571127878,,,bia.ge,has_mobile
C,1,ბუკი,+995571032017,+995571032017,,,bia.ge,has_mobile
C,1,გ. და მ.,+995595558448,+995595558448,,,bia.ge,has_mobile
C,1,გეგი,+995557939595,+995557939595,,,bia.ge,has_mobile
C,1,გიო 2007,+995514705500,+995514705500,,,bia.ge,has_mobile
C,1,გიო&კომპანია XXI,+995551404090,+995551404090,,,bia.ge,has_mobile
C,1,გიროს +,+995593261622,+995593261622,,,bia.ge,has_mobile
C,1,გლობალმშენი,+995574633111,+995574633111,,,bia.ge,has_mobile
C,1,გორმშენი–2,+995591247295,+995591247295,,,bia.ge,has_mobile
C,1,გრი–ბილდინგ,+995599644535,+995599644535,,,bia.ge,has_mobile
C,1,გრუპპო ვია,+995599581818,+995599581818,,,bia.ge,has_mobile
C,1,დ. გ. ევროკომპანი,+995322383140,+995322383140,,,bia.ge,has_landline
C,1,დაირი 2013,+995558217272,+995558217272,,,bia.ge,has_mobile
C,1,დარიალი–55,+995599216497,+995599216497,,,bia.ge,has_mobile
C,1,დაჩი,+995599167159,+995599167159,,,bia.ge,has_mobile
C,1,დედაბოძი,+995322432694,+995322432694,,,bia.ge,has_landline
C,1,დიეს გრუპ,+995599222409,+995599222409,,,bia.ge,has_mobile
C,1,დრიმ ჰაუს,+995599360693,+995599360693,,,bia.ge,has_mobile
C,1,ეგრისი 11,+995413277780,+995413277780,,,bia.ge,has_landline
C,1,ევრომშენი 2014,+995322104890,+995322104890,,,bia.ge,has_landline
C,1,ევროფასადი,+995597227886,+995597227886,,,bia.ge,has_mobile
C,1,ელიტ +,+995598910007,+995598910007,,,bia.ge,has_mobile
C,1,ენკი,+995577411603,+995577411603,,,bia.ge,has_mobile
C,1,ერ–თი–ჯი,+995322940549,+995322940549,,,bia.ge,has_landline
C,1,ერთობა ჯორჯია,+995577494380,+995577494380,,,bia.ge,has_mobile
C,1,ექსონი,+995322987673,+995322987673,,,bia.ge,has_landline
C,1,ვეფა,+995555581788,+995555581788,,,bia.ge,has_mobile
C,1,ზაგელ XXI,+995599535467,+995599535467,,,bia.ge,has_mobile
C,1,ზაზა,+995599755584,+995599755584,,,bia.ge,has_mobile
C,1,ზურმუხტი,+995599500650,+995599500650,,,bia.ge,has_mobile
C,1,თანი,+995599636350,+995599636350,,,bia.ge,has_mobile
C,1,თი ჯგუფი,+995599553588,+995599553588,,,bia.ge,has_mobile
C,1,იბერია სითი,+995322532111,+995322532111,,,bia.ge,has_landline
C,1,იკა–97,+995551563553,+995551563553,,,bia.ge,has_mobile
C,1,იმედი,+995557000427,+995557000427,,,bia.ge,has_mobile
C,1,იმერეთი +,+995591306060,+995591306060,,,bia.ge,has_mobile
C,1,ინტურისტმშენი,+995577408235,+995577408235,,,bia.ge,has_mobile
C,1,იოტა ჯგუფი,+995577716903,+995577716903,,,bia.ge,has_mobile
C,1,კავალერი,+995599562226,+995599562226,,,bia.ge,has_mobile
C,1,კანტი,+995577444749,+995577444749,,,bia.ge,has_mobile
C,1,კარკასი XXI,+995599485777,+995599485777,,,bia.ge,has_mobile
C,1,კახინვესტი,+995555333393,+995555333393,,,bia.ge,has_mobile
C,1,კნდ–10,+995555175525,+995555175525,,,bia.ge,has_mobile
C,1,კოლხეთი გრუპი,+995593604017,+995593604017,,,bia.ge,has_mobile
C,1,კომპანია კ 2,+995597440226,+995597440226,,,bia.ge,has_mobile
C,1,კომფორტ-კომუნიკაცია,+995555373755,+995555373755,,,bia.ge,has_mobile
C,1,კონდა,+995322958595,+995322958595,,,bia.ge,has_landline
C,1,კონკა,+995595302302,+995595302302,,,bia.ge,has_mobile
C,1,კორდი 2009,+995599277749,+995599277749,,,bia.ge,has_mobile
C,1,ლათინ ჯორჯიან ინტერნაციონალ,+995599262568,+995599262568,,,bia.ge,has_mobile
C,1,ლამფალაში,+995599385318,+995599385318,,,bia.ge,has_mobile
C,1,ლანორი,+995555030101,+995555030101,,,bia.ge,has_mobile
C,1,ლანჩხუთი–მშენებელი,+995571774545,+995571774545,,,bia.ge,has_mobile
C,1,ლაშა 2012,+995579554902,+995579554902,,,bia.ge,has_mobile
C,1,ლიბ კონსტრაქშენი,+995577999828,+995577999828,,,bia.ge,has_mobile
C,1,ლიბრა,+995322313022,+995322313022,,,bia.ge,has_landline
C,1,ლიდერ დეველოპმენდი,+995592353005,+995592353005,,,bia.ge,has_mobile
C,1,ლიდერ_ბილდერი,+995555159926,+995555159926,,,bia.ge,has_mobile
C,1,ლომისა,+995322986613,+995322986613,,,bia.ge,has_landline
C,1,ლუკა 2004,+995595771807,+995595771807,,,bia.ge,has_mobile
C,1,ლუნარ გლობე,+995577545625,+995577545625,,,bia.ge,has_mobile
C,1,მ.კ და კომპანია,+995568829395,+995568829395,,,bia.ge,has_mobile
C,1,მათე–2015,+995577282009,+995577282009,,,bia.ge,has_mobile
C,1,მარიამი 2009,+995577710060,+995577710060,,,bia.ge,has_mobile
C,1,მარს ბილდინგს,+995555371283,+995555371283,,,bia.ge,has_mobile
C,1,მაღლივმშენი,+995322533568,+995322533568,,,bia.ge,has_landline
C,1,მეგა პლიუსი,+995592777797,+995592777797,,,bia.ge,has_mobile
C,1,მედიმექსი,+995577461411,+995577461411,,,bia.ge,has_mobile
C,1,მემორიალი,+995598251214,+995598251214,,,bia.ge,has_mobile
C,1,მინი 77,+995599170268,+995599170268,,,bia.ge,has_mobile
C,1,მოდერნ ბილდინგი,+995555400661,+995555400661,,,bia.ge,has_mobile
C,1,მოდერნ სითი,+995570107222,+995570107222,,,bia.ge,has_mobile
C,1,მშენებელი 2006,+995555756161,+995555756161,,,bia.ge,has_mobile
C,1,მშენებელი 2010,+995322904315,+995322904315,,,bia.ge,has_landline
C,1,მშენებელი 2014,+995592228090,+995592228090,,,bia.ge,has_mobile
C,1,მწვანე გზა,+995558790039,+995558790039,,,bia.ge,has_mobile
C,1,ნანაკო,+995577752929,+995577752929,,,bia.ge,has_mobile
C,1,ნარდი,+995598407610,+995598407610,,,bia.ge,has_mobile
C,1,ნიუ აჭარა,+995597800305,+995597800305,,,bia.ge,has_mobile
C,1,ნიუ ბილდინგ გრუპ,+995322182896,+995322182896,,,bia.ge,has_landline
C,1,ნიუ ვეის,+995557442240,+995557442240,,,bia.ge,has_mobile
C,1,ნიუ ლაიფ,+995593511015,+995593511015,,,bia.ge,has_mobile
C,1,ნიუ–კერია,+995597266995,+995597266995,,,bia.ge,has_mobile
C,1,ნოზა +,+995593654585,+995593654585,,,bia.ge,has_mobile
C,1,ოაზისი 2012,+995589788800,+995589788800,,,bia.ge,has_mobile
C,1,ორიენტი,+995599565142,+995599565142,,,bia.ge,has_mobile
C,1,პარმა,+995322301031,+995322301031,,,bia.ge,has_landline
C,1,პირველი–მ,+995593957400,+995593957400,,,bia.ge,has_mobile
C,1,პორტო Fim,+995571150303,+995571150303,,,bia.ge,has_mobile
C,1,რესტავრატორი 1969,+995322574595,+995322574595,,,bia.ge,has_landline
C,1,საბა გეორგია,+995571166665,+995571166665,,,bia.ge,has_mobile
C,1,სამთა,+995595383859,+995595383859,,,bia.ge,has_mobile
C,1,სამშენებლო კომპანია რეფა,+995599749698,+995599749698,,,bia.ge,has_mobile
C,1,სამშენებლო–სამონტაჟო საექსპლუატაციო საწარმო ჩელიაბინსკტრანსსიგნალი–ს საქართველოს ფილიალი,+995579079494,+995579079494,,,bia.ge,has_mobile
C,1,სანი მ,+995322953181,+995322953181,,,bia.ge,has_landline
C,1,საქართველოს განახლებადი ენერგეტიკის კომპანია,+995597202014,+995597202014,,,bia.ge,has_mobile
C,1,საყრდენი კედელი,+995599429191,+995599429191,,,bia.ge,has_mobile
C,1,სეგმენტი,+995568000080,+995568000080,,,bia.ge,has_mobile
C,1,სერვის ჯგუფი 2007,+995574477575,+995574477575,,,bia.ge,has_mobile
C,1,სიდა,+995599052729,+995599052729,,,bia.ge,has_mobile
C,1,სტარ ლაინი,+995597277072,+995597277072,,,bia.ge,has_mobile
C,1,სფინქსი,+995599464122,+995599464122,,,bia.ge,has_mobile
C,1,სწრაფ მშენი,+995593305849,+995593305849,,,bia.ge,has_mobile
C,1,ტრანს ინვესტ კაპიტალ–სამშენებლო მენეჯმენტი,+995322373210,+995322373210,,,bia.ge,has_landline
C,1,ფილე,+995 599 196075,+995599196075,,,bia.ge,has_mobile
C,1,ფრეიმი,+995322919500,+995322919500,,,bia.ge,has_landline
C,1,ფრონტონი,+995599153306,+995599153306,,,bia.ge,has_mobile
C,1,ქლინ სერვისი,+995599904094,+995599904094,,,bia.ge,has_mobile
C,1,შმაგი,+995551555454,+995551555454,,,bia.ge,has_mobile
C,1,შტრაბაგ ეი ჯი–ს ფილიალი საქართველოში,+995599484825,+995599484825,,,bia.ge,has_mobile
C,1,ცისკარი 2015,+995595557116,+995595557116,,,bia.ge,has_mobile
C,1,ძმები,+995571147570,+995571147570,,,bia.ge,has_mobile
C,1,წყნეთი ჰაუსი,+995322202244,+995322202244,,,bia.ge,has_landline
C,1,ჯეო ჯგუფი,+995551129000,+995551129000,,,bia.ge,has_mobile
C,1,ჯეობილდ,+995790950001,+995790950001,,,bia.ge,has_landline
C,1,ჯეოსერვისი+,+995599568849,+995599568849,,,bia.ge,has_mobile
C,1,ჯი დი ემ კომპანი,+995599166088,+995599166088,,,bia.ge,has_mobile
C,1,ჯი თი ბი,+995597109793,+995597109793,,,bia.ge,has_mobile
C,1,ჯი თი სი გრუფი,+995598330064,+995598330064,,,bia.ge,has_mobile
C,1,ჯიჯი და მეგობრები,+995593289073,+995593289073,,,bia.ge,has_mobile
C,1,ჯორჯიან აირონ ქინგ,+995599982982,+995599982982,,,bia.ge,has_mobile
C,1,ჯორჯიან კომფორტ გრუპი,+995597717731,+995597717731,,,bia.ge,has_mobile
C,1,ჰაუსარტ სერვისი,+995577113715,+995577113715,,,bia.ge,has_mobile
C,1,ჰოტელ ოაზისი,+995322472233,+995322472233,,,bia.ge,has_landline
C,1,GEO-PROFILE GROUP,+995599373755,+995599373755,,,bia.ge,has_mobile
C,1,Georgia Invest,+995599560302,+995599560302,,,bia.ge,has_mobile
C,1,Georgian Genesis,+995577929097,+995577929097,,,bia.ge,has_mobile
C,1,KOLHIDELI,+995555322202,+995555322202,,,bia.ge,has_mobile
C,1,Magiran company,+995592550855,+995592550855,,,bia.ge,has_mobile
C,1,MAR-KES,+995571906212,+995571906212,,,bia.ge,has_mobile
C,1,NEW LAZIKA GROUP,+995571761313,+995571761313,,,bia.ge,has_mobile
C,1,Promer +,+995577435050,+995577435050,,,bia.ge,has_mobile
C,1,ალბე 777,+995557441505,+995557441505,,,bia.ge,has_mobile
C,1,ალიონი–99,+995595503657,+995595503657,,,bia.ge,has_mobile
C,1,არმაზი,+995322295433,+995322295433,,,bia.ge,has_landline
C,1,არსი–ბათუმი,+995322251904,+995322251904,,,bia.ge,has_landline
C,1,ბარათა ჯგუფი,+995592112590,+995592112590,,,bia.ge,has_mobile
C,1,ბოვან,+995599193041,+995599193041,,,bia.ge,has_mobile
C,1,ბუხარა,+995593361876,+995593361876,,,bia.ge,has_mobile
C,1,გთ კომპანია,+995595636336,+995595636336,,,bia.ge,has_mobile
C,1,გიო გრუპი,+995557005154,+995557005154,,,bia.ge,has_mobile
C,1,გონი 2007,+995322721733,+995322721733,,,bia.ge,has_landline
C,1,ეი ჯი ემ მშენჯგუფი,+995322538419,+995322538419,,,bia.ge,has_landline
C,1,ენ.ბი.გრუპ,+995591016121,+995591016121,,,bia.ge,has_mobile
C,1,ვილბრუკ მენეჯმენტ ჯორჯია,+995596221515,+995596221515,,,bia.ge,has_mobile
C,1,ზარი,+995599795933,+995599795933,,,bia.ge,has_mobile
C,1,ზუგომშენი,+995422222461,+995422222461,,,bia.ge,has_landline
C,1,თერმო,+995322916796,+995322916796,,,bia.ge,has_landline
C,1,იზოლსერვისი,+995597045445,+995597045445,,,bia.ge,has_mobile
C,1,ინჟმშენი,+995577406233,+995577406233,,,bia.ge,has_mobile
C,1,კაპიტალმშენი,+995322930020,+995322930020,,,bia.ge,has_landline
C,1,კაპიტელი ჯი,+995322453591,+995322453591,,,bia.ge,has_landline
C,1,მბჯ,+995595332533,+995595332533,,,bia.ge,has_mobile
C,1,მექანიკა,+995593939376,+995593939376,,,bia.ge,has_mobile
C,1,მზიური XXI+,+995599185536,+995599185536,,,bia.ge,has_mobile
C,1,მზიური ველი,+995577180035,+995577180035,,,bia.ge,has_mobile
C,1,მონოლითმშენი,+995322356401,+995322356401,,,bia.ge,has_landline
C,1,მშენ–გროუფ,+995322351447,+995322351447,,,bia.ge,has_landline
C,1,პკჰ,+995593250029,+995593250029,,,bia.ge,has_mobile
C,1,რედიტი,+995571910606,+995571910606,,,bia.ge,has_mobile
C,1,რონინი სიტი,+995577762266,+995577762266,,,bia.ge,has_mobile
C,1,საერთაშორისო საგზაო კორპორაცია,+995599297775,+995599297775,,,bia.ge,has_mobile
C,1,სანსეტ ვილიჯ,+995322388772,+995322388772,,,bia.ge,has_landline
C,1,საუკმშენი,+995555491771,+995555491771,,,bia.ge,has_mobile
C,1,სენთი–სისტემა,+995599907789,+995599907789,,,bia.ge,has_mobile
C,1,სთილ ფრეიმ სისთემს ჯორჯია,+995577741542,+995577741542,,,bia.ge,has_mobile
C,1,სი–ეს–ემ ბიზნეს ჯგუფი,+995595390010,+995595390010,,,bia.ge,has_mobile
C,1,სინათლე–2,+995551464330,+995551464330,,,bia.ge,has_mobile
C,1,სპორტ–არენა,+995577265001,+995577265001,,,bia.ge,has_mobile
C,1,უნივერსალური სამშენებლო ჯგუფი,+995592444534,+995592444534,,,bia.ge,has_mobile
C,1,ფიროსმანი,+995577902526,+995577902526,,,bia.ge,has_mobile
C,1,ჯ.ს.ბ. საქართველო,+995555135323,+995555135323,,,bia.ge,has_mobile
C,1,ჯეო ტრანს 2009,+995322188463,+995322188463,,,bia.ge,has_landline
C,1,ჯითიაი სოფ კომპანი,+995593282048,+995593282048,,,bia.ge,has_mobile
C,1,ჯორჯიან ალკონტრეიდ,+995599494080,+995599494080,,,bia.ge,has_mobile
C,1,ჯორჯიან მეტალ კომპანი,+995593222297,+995593222297,,,bia.ge,has_mobile
C,1,A.B. Group,+995574600777,+995574600777,,,bia.ge,has_mobile
C,1,Artifex,+995595511116,+995595511116,,,bia.ge,has_mobile
C,1,GEL-100,+995599251604,+995599251604,,,bia.ge,has_mobile
C,1,PATE-02,+995599190340,+995599190340,,,bia.ge,has_mobile
C,1,VILLA,+995577202633,+995577202633,,,bia.ge,has_mobile
C,1,YAPI GUC GEORGIA,+995593307800,+995593307800,,,bia.ge,has_mobile
C,1,ად ქონუთ ინშაათ მაქინა ელექტრიქ თააჰუთ თიჯარეთ,+995577711114,+995577711114,,,bia.ge,has_mobile
C,1,ავტო–მეტალურგ–მშენი,+995599936038,+995599936038,,,bia.ge,has_mobile
C,1,აი–ეს–პი ფაუნდეიშენ,+995577251535,+995577251535,,,bia.ge,has_mobile
C,1,ამბრელა კორპორეიშენი,+995599507077,+995599507077,,,bia.ge,has_mobile
C,1,ანაგი–ბათუმი,+995422274139,+995422274139,,,bia.ge,has_landline
C,1,არსი–ტექ,+995322916816,+995322916816,,,bia.ge,has_landline
C,1,ატეფი,+995593397362,+995593397362,,,bia.ge,has_mobile
C,1,ბაბუ,+995599696362,+995599696362,,,bia.ge,has_mobile
C,1,ბერმუდი +,+995579070888,+995579070888,,,bia.ge,has_mobile
C,1,ბიბო,+995558531163,+995558531163,,,bia.ge,has_mobile
C,1,ბრიდჯ ბილდ,+995577454721,+995577454721,,,bia.ge,has_mobile
C,1,გეო–მასტერ გრუპ,+995599510019,+995599510019,,,bia.ge,has_mobile
C,1,გიო და კომპანია,+995579374141,+995579374141,,,bia.ge,has_mobile
C,1,დ პლუსი,+995599549292,+995599549292,,,bia.ge,has_mobile
C,1,დიზაინმშენსერვისი,+995599193509,+995599193509,,,bia.ge,has_mobile
C,1,დომინუსი,+995571393977,+995571393977,,,bia.ge,has_mobile
C,1,ევროჰოლდინგი,+995595900699,+995595900699,,,bia.ge,has_mobile
C,1,ერღოკატ მაკედონია ა.ტ.ე.ვ.ე–ს საქართველოს ფილიალი,+995591917191,+995591917191,,,bia.ge,has_mobile
C,1,ზედაველა,+995593414014,+995593414014,,,bia.ge,has_mobile
C,1,თბილისი ფროფერთიზ გრუპი,+995599504071,+995599504071,,,bia.ge,has_mobile
C,1,თბილფოლადკონსტრუქცია,+995577777368,+995577777368,,,bia.ge,has_mobile
C,1,თექ–ევ ინშაათ დექორასიონ თააჰჰუთ იჩ ვე დიშ თიჯარეთ ლიმითედ შირქეთი–ს ფილიალი საქართველოში,+995599235250,+995599235250,,,bia.ge,has_mobile
C,1,იბერია ა.ა,+995599570448,+995599570448,,,bia.ge,has_mobile
C,1,იბერია–ბილდი,+995599401026,+995599401026,,,bia.ge,has_mobile
C,1,იკა,+995599533299,+995599533299,,,bia.ge,has_mobile
C,1,ირაო მაგნატ გუდიაშვილი,+995599901717,+995599901717,,,bia.ge,has_mobile
C,1,კომპანია გალს,+995577553305,+995577553305,,,bia.ge,has_mobile
C,1,კომპენ ჯორჯია,+995599904590,+995599904590,,,bia.ge,has_mobile
C,1,კონტრაქტმშენი,+995591212212,+995591212212,,,bia.ge,has_mobile
C,1,კოპალა–მ,+995551835010,+995551835010,,,bia.ge,has_mobile
C,1,ლიდერი,+995599646364,+995599646364,,,bia.ge,has_mobile
C,1,ლილო ბილდინგ,+995577510015,+995577510015,,,bia.ge,has_mobile
C,1,ლოპალი,+995599186414,+995599186414,,,bia.ge,has_mobile
C,1,მაკრომშენი,+995593668565,+995593668565,,,bia.ge,has_mobile
C,1,მახუნცეთი 2013,+995555521124,+995555521124,,,bia.ge,has_mobile
C,1,მეტეხი 15,+995555552550,+995555552550,,,bia.ge,has_mobile
C,1,მეშვიდე ცა +,+995599698869,+995599698869,,,bia.ge,has_mobile
C,1,მპეტოკატ ა.ე.–ს ფილიალი საქართველოში,+995558571789,+995558571789,,,bia.ge,has_mobile
C,1,მშენებელი 2004,+995599647711,+995599647711,,,bia.ge,has_mobile
C,1,მშენებელი დ.დ. აჩი,+995593357744,+995593357744,,,bia.ge,has_mobile
C,1,ნ პლუსი,+995599541718,+995599541718,,,bia.ge,has_mobile
C,1,ნალი და კომპანია,+995322217770,+995322217770,,,bia.ge,has_landline
C,1,ნაფა+,+995599600817,+995599600817,,,bia.ge,has_mobile
C,1,ნბჯ,+995599226677,+995599226677,,,bia.ge,has_mobile
C,1,ნიაკა,+995577994141,+995577994141,,,bia.ge,has_mobile
C,1,ოპტიმა 07,+995599564414,+995599564414,,,bia.ge,has_mobile
C,1,ორბიტა–ბ,+995577439505,+995577439505,,,bia.ge,has_mobile
C,1,პროექტმშენი,+995593352516,+995593352516,,,bia.ge,has_mobile
C,1,რიელთი გრუპ,+995599989477,+995599989477,,,bia.ge,has_mobile
C,1,რიონი,+995593766811,+995593766811,,,bia.ge,has_mobile
C,1,როდო პოლისი,+995577206767,+995577206767,,,bia.ge,has_mobile
C,1,როუდი Road,+995555415220,+995555415220,,,bia.ge,has_mobile
C,1,სამშენებლო კომპანია ბათუმი,+995599956161,+995599956161,,,bia.ge,has_mobile
C,1,საწარმოო–კომერციული ფირმა მერანი,+995595192219,+995595192219,,,bia.ge,has_mobile
C,1,სერვის პლიუსი,+995599500894,+995599500894,,,bia.ge,has_mobile
C,1,სითი დიველოფმენთ გრუპი,+995426143186,+995426143186,,,bia.ge,has_landline
C,1,სითი პარკი ბათუმი,+995577550900,+995577550900,,,bia.ge,has_mobile
C,1,სპარსული სახლი,+995574839765,+995574839765,,,bia.ge,has_mobile
C,1,უმუთ ინ ჯორჯია,+995599116120,+995599116120,,,bia.ge,has_mobile
C,1,უნიმშენი+,+995599209501,+995599209501,,,bia.ge,has_mobile
C,1,უჩგენ ჯორჯია,+995599747427,+995599747427,,,bia.ge,has_mobile
C,1,ფონი,+995577563535,+995577563535,,,bia.ge,has_mobile
C,1,ქარავანი - XXI,+995577176427,+995577176427,,,bia.ge,has_mobile
C,1,ქართუ მშენებელი,+995322294297,+995322294297,,,bia.ge,has_landline
C,1,ქარუმ ჯორჯია,+995577577680,+995577577680,,,bia.ge,has_mobile
C,1,ქედა ბილდინგ გრუპი,+995555655509,+995555655509,,,bia.ge,has_mobile
C,1,წყნეთი დეველოპმენტი,+995595591010,+995595591010,,,bia.ge,has_mobile
C,1,ჯენაკო,+995599643333,+995599643333,,,bia.ge,has_mobile
C,1,ჯეობილდი,+995577560081,+995577560081,,,bia.ge,has_mobile
C,1,ჯორჯიან ექსპრეს კომპანი,+995599154934,+995599154934,,,bia.ge,has_mobile
C,1,ჯორჯიან ქონსთრაქშნ ინქორფორეითიდ ჯი.სი.აი,+995599152919,+995599152919,,,bia.ge,has_mobile
C,1,ჰუაჩუან ჯორჯია ლიმიტედ კომპანი,+995592079292,+995592079292,,,bia.ge,has_mobile
C,1,ენჯი და კომპანია,+995568402157,+995568402157,,,bia.ge,has_mobile
C,1,ერა 2011,+995555105527,+995555105527,,,bia.ge,has_mobile
C,1,ნიჩბურა,+995555010808,+995555010808,,,bia.ge,has_mobile
C,1,ფაუერ ტრანს,+995599701110,+995599701110,,,bia.ge,has_mobile
C,1,ESCo-Georgia,+995599207280,+995599207280,,,bia.ge,has_mobile
C,1,თბილისი–2,+995574005955,+995574005955,,,bia.ge,has_mobile
C,1,VERTEX,+995322344992,+995322344992,,,bia.ge,has_landline
C,1,აბგ,+995577970500,+995577970500,,,bia.ge,has_mobile
C,1,სიმუნოვიც კრისტიან & სია ო.ე საქართველოს ფილიალი,+995593308735,+995593308735,,,bia.ge,has_mobile
C,1,შართო,+995597514167,+995597514167,,,bia.ge,has_mobile
C,1,ჯი არ დი სი,+995322910676,+995322910676,,,bia.ge,has_landline
C,1,ჯი ქეი გრუპ,+995322539258,+995322539258,,,bia.ge,has_landline
C,1,ენ. ერ. ჯი,+995422244747,+995422244747,,,bia.ge,has_landline
C,1,მ-კლუბი,+995599337551,+995599337551,,,bia.ge,has_mobile
C,1,მშენსერვისი,+995322355054,+995322355054,,,bia.ge,has_landline
C,1,ისტერნ კონსტრაქტინგი,+995593651588,+995593651588,,,bia.ge,has_mobile
C,1,წარაქვი,+995577761717,+995577761717,,,bia.ge,has_mobile
C,1,ინტერ ჯგუფი,+995322705938,+995322705938,,,bia.ge,has_landline
C,1,მებუკე,+995579220177,+995579220177,,,bia.ge,has_mobile
C,1,საპროექტო სამშენებლო სარემონტო ფირმა მეგასი,+995322386759,+995322386759,,,bia.ge,has_landline
C,1,საქმშენინვესტი,+995322231470,+995322231470,,,bia.ge,has_landline
C,1,ჯე.ემ.ზე. კომპანი,+995597569092,+995597569092,,,bia.ge,has_mobile
C,1,ვინდოორი,+995322107300,+995322107300,,,bia.ge,has_landline
C,1,ვორქმენი,+995322482025,+995322482025,,,bia.ge,has_landline
C,1,მშენებელი XXl,+995599939899,+995599939899,,,bia.ge,has_mobile
C,1,ხირსა,+995322608688,+995322608688,,,bia.ge,has_landline
C,1,ჯი–ეს–ჯი 2008,+995599133596,+995599133596,,,bia.ge,has_mobile
C,1,BVG GEORGIA ბივიჯი ჯორჯია,+99559917755,+99559917755,,,bia.ge,has_mobile
C,1,ბიემ კომპანი,+995599576487,+995599576487,,,bia.ge,has_mobile
C,1,ბრაით თაუნ,+995591217575,+995591217575,,,bia.ge,has_mobile
C,1,ეუბე ჯორჯია,+995599560512,+995599560512,,,bia.ge,has_mobile
C,1,ოქროს კვეთი,+995322212978,+995322212978,,,bia.ge,has_landline
C,1,სკინდორი,+995599796635,+995599796635,,,bia.ge,has_mobile
C,1,ტრანს–ინერტი,+995595306007,+995595306007,,,bia.ge,has_mobile
C,1,აზერბაიჯანის სამშენებლო კომპანია,+995574003131,+995574003131,,,bia.ge,has_mobile
C,1,დაიცი,+995322633750,+995322633750,,,bia.ge,has_landline
C,1,კუბიკ 1,+995551340550,+995551340550,,,bia.ge,has_mobile
C,1,გრანდ კონსტრაქშენ,+995599254488,+995599254488,,,bia.ge,has_mobile
C,1,დავით კეიდიას სამშენებლო კომპანია,+995555662520,+995555662520,,,bia.ge,has_mobile
C,1,იბერია მშენსერვისი,+995577448000,+995577448000,,,bia.ge,has_mobile
C,1,კავშირტექნოლოგიები,+995555506281,+995555506281,,,bia.ge,has_mobile
C,1,კოხტის ძირი 2010,+995597264342,+995597264342,,,bia.ge,has_mobile
C,1,სახლმშენი,+995599947100,+995599947100,,,bia.ge,has_mobile
C,1,სოფელი ბოსლები,+995574020103,+995574020103,,,bia.ge,has_mobile
C,1,ინტერმშენი 2009,+995599297101,+995599297101,,,bia.ge,has_mobile
C,1,ფიქალი +,+995322635327,+995322635327,,,bia.ge,has_landline
C,1,ხედი,+995599589424,+995599589424,,,bia.ge,has_mobile
C,1,ა.ნ.ი,+995322337329,+995322337329,,,bia.ge,has_landline
C,1,ელ-პარნასი,+995599789283,+995599789283,,,bia.ge,has_mobile
C,1,ვამკო,+995322624194,+995322624194,,,bia.ge,has_landline
C,1,თიბიჯი,+995595289090,+995595289090,,,bia.ge,has_mobile
C,1,ნოუ ჰაუზ,+995599581605,+995599581605,,,bia.ge,has_mobile
C,1,ოლიმპი,+995599496644,+995599496644,,,bia.ge,has_mobile
C,1,საინჟინრო–სამშენებლო ჯგუფი,+995599484886,+995599484886,,,bia.ge,has_mobile
C,1,SERENA,+995593400441,+995593400441,,,bia.ge,has_mobile
C,1,TRANSMSHENI,+995577555766,+995577555766,,,bia.ge,has_mobile
C,1,ალთინსოი ინშაათ თააჰჰუთ პროჟე ვე თიჯარეთის ბათუმის ფილიალი,+995577230103,+995577230103,,,bia.ge,has_mobile
C,1,ბიე,+995322910152,+995322910152,,,bia.ge,has_landline
C,1,გიჩა +,+995599504796,+995599504796,,,bia.ge,has_mobile
C,1,გრაალი,+995322329618,+995322329618,,,bia.ge,has_landline
C,1,ენერგეტიკული ალიანსი,+995322390045,+995322390045,,,bia.ge,has_landline
C,1,საბმშენი,+995593147199,+995593147199,,,bia.ge,has_mobile
C,1,ტექტორი გთ,+995322514737,+995322514737,,,bia.ge,has_landline
C,1,ლოიალ კაპიტალ ფროფერთი – საქართველო,+995322934052,+995322934052,,,bia.ge,has_landline
C,1,მშენებელი–21,+995599573726,+995599573726,,,bia.ge,has_mobile
C,1,დელტა ჰოლდინგი,+995322553737,+995322553737,,,bia.ge,has_landline
C,1,ბათუმმშენინვესტი,+995422233793,+995422233793,,,bia.ge,has_landline
C,0,გრუსია,236 72 22,+995322367222,http://www.grusia.ge,,yell.ge,website_dead; 2_phones; has_landline
C,0,გრუსია,236 04 65,+995322360465,http://www.grusia.ge,,yell.ge,website_dead; 2_phones; has_landline
C,0,პლანეტ პერფექტო,(591) 20 66 20,+995591206620,http://www.planetp.ge,,yell.ge,website_dead; 2_phones; has_mobile
